t_ms,raw,subject,gesture
10575228,3271,s1,grip_v7
10575230,3391,s1,grip_v7
10575232,3329,s1,grip_v7
10575234,3207,s1,grip_v7
10575236,3165,s1,grip_v7
10575238,3071,s1,grip_v7
10575240,3117,s1,grip_v7
10575242,3122,s1,grip_v7
10575244,3159,s1,grip_v7
10575246,3118,s1,grip_v7
10575248,3173,s1,grip_v7
10575250,3342,s1,grip_v7
10575252,3349,s1,grip_v7
10575254,3275,s1,grip_v7
10575256,3338,s1,grip_v7
10575258,3263,s1,grip_v7
10575260,3195,s1,grip_v7
10575262,3225,s1,grip_v7
10575264,3170,s1,grip_v7
10575266,3167,s1,grip_v7
10575268,3024,s1,grip_v7
10575270,3017,s1,grip_v7
10575272,2949,s1,grip_v7
10575274,2901,s1,grip_v7
10575276,2770,s1,grip_v7
10575278,2815,s1,grip_v7
10575280,2803,s1,grip_v7
10575282,2999,s1,grip_v7
10575284,2944,s1,grip_v7
10575286,2853,s1,grip_v7
10575288,2794,s1,grip_v7
10575290,2851,s1,grip_v7
10575292,2810,s1,grip_v7
10575294,2768,s1,grip_v7
10575296,2690,s1,grip_v7
10575298,2685,s1,grip_v7
10575300,2619,s1,grip_v7
10575302,2590,s1,grip_v7
10575304,2558,s1,grip_v7
10575306,2604,s1,grip_v7
10575308,2541,s1,grip_v7
10575310,2482,s1,grip_v7
10575312,2478,s1,grip_v7
10575314,2461,s1,grip_v7
10575316,2442,s1,grip_v7
10575318,2350,s1,grip_v7
10575320,2418,s1,grip_v7
10575322,2352,s1,grip_v7
10575324,2350,s1,grip_v7
10575326,2291,s1,grip_v7
10575328,2278,s1,grip_v7
10575330,2199,s1,grip_v7
10575332,2176,s1,grip_v7
10575334,2111,s1,grip_v7
10575336,2125,s1,grip_v7
10575338,2096,s1,grip_v7
10575340,2023,s1,grip_v7
10575342,1955,s1,grip_v7
10575344,2093,s1,grip_v7
10575346,2149,s1,grip_v7
10575348,2260,s1,grip_v7
10575350,2256,s1,grip_v7
10575352,2186,s1,grip_v7
10575354,2158,s1,grip_v7
10575356,2201,s1,grip_v7
10575358,2211,s1,grip_v7
10575360,2231,s1,grip_v7
10575362,2288,s1,grip_v7
10575364,2335,s1,grip_v7
10575366,2540,s1,grip_v7
10575368,2603,s1,grip_v7
10575370,2603,s1,grip_v7
10575372,2608,s1,grip_v7
10575374,2548,s1,grip_v7
10575376,2480,s1,grip_v7
10575378,2601,s1,grip_v7
10575380,2559,s1,grip_v7
10575382,2543,s1,grip_v7
10575384,2459,s1,grip_v7
10575386,2620,s1,grip_v7
10575388,2670,s1,grip_v7
10575390,2864,s1,grip_v7
10575392,2915,s1,grip_v7
10575394,2909,s1,grip_v7
10575396,2874,s1,grip_v7
10575398,2910,s1,grip_v7
10575400,2849,s1,grip_v7
10575402,2789,s1,grip_v7
10575404,2771,s1,grip_v7
10575406,2803,s1,grip_v7
10575408,2752,s1,grip_v7
10575410,2657,s1,grip_v7
10575412,2640,s1,grip_v7
10575414,2614,s1,grip_v7
10575416,2603,s1,grip_v7
10575418,2503,s1,grip_v7
10575420,2526,s1,grip_v7
10575422,2474,s1,grip_v7
10575424,2432,s1,grip_v7
10575426,2391,s1,grip_v7
10575428,2419,s1,grip_v7
10575430,2401,s1,grip_v7
10575432,2339,s1,grip_v7
10575434,2256,s1,grip_v7
10575436,2267,s1,grip_v7
10575438,2230,s1,grip_v7
10575440,2254,s1,grip_v7
10575442,2160,s1,grip_v7
10575444,2128,s1,grip_v7
10575446,2118,s1,grip_v7
10575448,2160,s1,grip_v7
10575450,2145,s1,grip_v7
10575452,2128,s1,grip_v7
10575454,2145,s1,grip_v7
10575456,2123,s1,grip_v7
10575458,2091,s1,grip_v7
10575460,2062,s1,grip_v7
10575462,2102,s1,grip_v7
10575464,2125,s1,grip_v7
10575466,2126,s1,grip_v7
10575468,2043,s1,grip_v7
10575470,2099,s1,grip_v7
10575472,2035,s1,grip_v7
10575474,1993,s1,grip_v7
10575476,1939,s1,grip_v7
10575478,2031,s1,grip_v7
10575480,2007,s1,grip_v7
