t_ms,raw,subject,gesture
2417230,0,s4,rest
2417240,0,s4,rest
2417250,0,s4,rest
2417260,0,s4,rest
2417270,0,s4,rest
2417280,0,s4,rest
2417290,0,s4,rest
2417300,0,s4,rest
2417310,0,s4,rest
2417320,0,s4,rest
2417330,0,s4,rest
2417340,0,s4,rest
2417350,0,s4,rest
2417360,0,s4,rest
2417370,0,s4,rest
2417380,0,s4,rest
2417390,0,s4,rest
2417400,0,s4,rest
2417410,0,s4,rest
2417420,0,s4,rest
2417430,0,s4,rest
2417440,0,s4,rest
2417450,0,s4,rest
2417460,0,s4,rest
2417470,0,s4,rest
2417480,0,s4,rest
2417490,0,s4,rest
2417500,0,s4,rest
2417510,0,s4,rest
2417520,0,s4,rest
2417530,0,s4,rest
2417540,0,s4,rest
2417550,0,s4,rest
2417560,0,s4,rest
2417570,0,s4,rest
2417580,0,s4,rest
2417590,0,s4,rest
2417600,0,s4,rest
2417610,0,s4,rest
2417620,0,s4,rest
2417630,0,s4,rest
2417640,0,s4,rest
2417650,0,s4,rest
2417660,0,s4,rest
2417670,0,s4,rest
2417680,0,s4,rest
2417690,0,s4,rest
2417700,0,s4,rest
2417710,0,s4,rest
2417720,0,s4,rest
2417730,0,s4,rest
2417740,0,s4,rest
2417750,0,s4,rest
2417760,0,s4,rest
2417770,0,s4,rest
2417780,0,s4,rest
2417790,0,s4,rest
2417800,0,s4,rest
2417810,0,s4,rest
2417820,0,s4,rest
2417830,0,s4,rest
2417840,0,s4,rest
2417850,0,s4,rest
2417860,0,s4,rest
2417870,0,s4,rest
2417880,0,s4,rest
2417890,0,s4,rest
2417900,0,s4,rest
2417910,0,s4,rest
2417920,0,s4,rest
2417930,0,s4,rest
2417940,0,s4,rest
2417950,0,s4,rest
2417960,0,s4,rest
2417970,0,s4,rest
2417980,0,s4,rest
2417990,0,s4,rest
2418000,0,s4,rest
2418010,0,s4,rest
2418020,0,s4,rest
2418030,0,s4,rest
2418040,0,s4,rest
2418050,0,s4,rest
2418060,0,s4,rest
2418070,0,s4,rest
2418080,0,s4,rest
2418090,0,s4,rest
2418100,0,s4,rest
2418110,0,s4,rest
2418120,0,s4,rest
2418130,0,s4,rest
2418140,0,s4,rest
2418150,0,s4,rest
2418160,0,s4,rest
2418170,0,s4,rest
2418180,0,s4,rest
2418190,0,s4,rest
2418200,0,s4,rest
2418210,0,s4,rest
2418220,0,s4,rest
2418230,0,s4,rest
2418240,0,s4,rest
2418250,0,s4,rest
2418260,0,s4,rest
2418270,0,s4,rest
2418280,0,s4,rest
2418290,0,s4,rest
2418300,0,s4,rest
2418310,0,s4,rest
2418320,0,s4,rest
2418330,0,s4,rest
2418340,0,s4,rest
2418350,0,s4,rest
2418360,0,s4,rest
2418370,0,s4,rest
2418380,0,s4,rest
2418390,0,s4,rest
2418400,0,s4,rest
2418410,0,s4,rest
2418420,0,s4,rest
2418430,0,s4,rest
2418440,0,s4,rest
2418450,0,s4,rest
2418460,0,s4,rest
2418470,0,s4,rest
2418480,0,s4,rest
2418490,0,s4,rest
2418500,0,s4,rest
2418510,0,s4,rest
2418520,0,s4,rest
2418530,0,s4,rest
2418540,0,s4,rest
2418550,0,s4,rest
2418560,0,s4,rest
2418570,0,s4,rest
2418580,0,s4,rest
2418590,0,s4,rest
2418600,0,s4,rest
2418610,0,s4,rest
2418620,0,s4,rest
2418630,0,s4,rest
2418640,0,s4,rest
2418650,0,s4,rest
2418660,0,s4,rest
2418670,0,s4,rest
2418680,0,s4,rest
2418690,0,s4,rest
2418700,0,s4,rest
2418710,0,s4,rest
2418720,0,s4,rest
2418730,0,s4,rest
2418740,0,s4,rest
2418750,0,s4,rest
2418760,0,s4,rest
2418770,0,s4,rest
2418780,0,s4,rest
2418790,0,s4,rest
2418800,0,s4,rest
2418810,0,s4,rest
2418820,0,s4,rest
2418830,0,s4,rest
2418840,0,s4,rest
2418850,0,s4,rest
2418860,0,s4,rest
2418870,0,s4,rest
2418880,0,s4,rest
2418890,0,s4,rest
2418900,0,s4,rest
2418910,0,s4,rest
2418920,0,s4,rest
2418930,0,s4,rest
2418940,0,s4,rest
2418950,0,s4,rest
2418960,0,s4,rest
2418970,0,s4,rest
2418980,0,s4,rest
2418990,0,s4,rest
2419000,0,s4,rest
2419010,0,s4,rest
2419020,0,s4,rest
2419030,0,s4,rest
2419040,0,s4,rest
2419050,0,s4,rest
2419060,0,s4,rest
2419070,0,s4,rest
2419080,0,s4,rest
2419090,0,s4,rest
2419100,0,s4,rest
2419110,0,s4,rest
2419120,0,s4,rest
2419130,0,s4,rest
2419140,0,s4,rest
2419150,0,s4,rest
2419160,0,s4,rest
2419170,0,s4,rest
2419180,0,s4,rest
2419190,0,s4,rest
2419200,0,s4,rest
2419210,0,s4,rest
2419220,0,s4,rest
2419230,0,s4,rest
2419240,0,s4,rest
2419250,0,s4,rest
