t_ms,raw,subject,gesture
1670270,3489,s2,grip
1670280,3501,s2,grip
1670290,3491,s2,grip
1670300,3506,s2,grip
1670310,3502,s2,grip
1670320,3530,s2,grip
1670330,3503,s2,grip
1670340,3504,s2,grip
1670350,3503,s2,grip
1670360,3509,s2,grip
1670370,3507,s2,grip
1670380,3513,s2,grip
1670390,3696,s2,grip
1670400,3701,s2,grip
1670410,3698,s2,grip
1670420,3716,s2,grip
1670430,3697,s2,grip
1670440,3695,s2,grip
1670450,3699,s2,grip
1670460,3695,s2,grip
1670470,2997,s2,grip
1670480,2435,s2,grip
1670490,2004,s2,grip
1670500,1618,s2,grip
1670510,1271,s2,grip
1670520,996,s2,grip
1670530,777,s2,grip
1670540,606,s2,grip
1670550,464,s2,grip
1670560,354,s2,grip
1670570,268,s2,grip
1670580,199,s2,grip
1670590,144,s2,grip
1670600,97,s2,grip
1670610,64,s2,grip
1670620,38,s2,grip
1670630,16,s2,grip
1670640,0,s2,grip
1670650,0,s2,grip
1670660,0,s2,grip
1670670,0,s2,grip
1670680,0,s2,grip
1670690,0,s2,grip
1670700,0,s2,grip
1670710,0,s2,grip
1670720,0,s2,grip
1670730,0,s2,grip
1670740,0,s2,grip
1670750,0,s2,grip
1670760,0,s2,grip
1670770,0,s2,grip
1670780,0,s2,grip
1670790,0,s2,grip
1670800,0,s2,grip
1670810,0,s2,grip
1670820,0,s2,grip
1670830,0,s2,grip
1670840,0,s2,grip
1670850,0,s2,grip
1670860,0,s2,grip
1670870,0,s2,grip
1670880,0,s2,grip
1670890,0,s2,grip
1670900,0,s2,grip
1670910,0,s2,grip
1670920,0,s2,grip
1670930,0,s2,grip
1670940,0,s2,grip
1670950,0,s2,grip
1670960,0,s2,grip
1670970,0,s2,grip
1670980,0,s2,grip
1670990,0,s2,grip
1671000,0,s2,grip
1671010,0,s2,grip
1671020,0,s2,grip
1671030,0,s2,grip
1671040,0,s2,grip
1671050,0,s2,grip
1671060,0,s2,grip
1671070,0,s2,grip
1671080,0,s2,grip
1671090,0,s2,grip
1671100,16,s2,grip
1671110,16,s2,grip
1671120,1,s2,grip
1671130,0,s2,grip
1671140,0,s2,grip
1671150,0,s2,grip
1671160,0,s2,grip
1671170,0,s2,grip
1671180,0,s2,grip
1671190,6,s2,grip
1671200,0,s2,grip
1671210,0,s2,grip
1671220,0,s2,grip
1671230,0,s2,grip
1671240,0,s2,grip
1671250,0,s2,grip
1671260,0,s2,grip
1671270,0,s2,grip
1671280,16,s2,grip
1671290,38,s2,grip
1671300,21,s2,grip
1671310,4,s2,grip
1671320,14,s2,grip
1671330,0,s2,grip
1671340,16,s2,grip
1671350,42,s2,grip
1671360,67,s2,grip
1671370,43,s2,grip
1671380,13,s2,grip
1671390,0,s2,grip
1671400,0,s2,grip
1671410,0,s2,grip
1671420,0,s2,grip
1671430,0,s2,grip
1671440,0,s2,grip
1671450,0,s2,grip
1671460,0,s2,grip
1671470,0,s2,grip
1671480,0,s2,grip
1671490,0,s2,grip
1671500,0,s2,grip
1671510,0,s2,grip
1671520,0,s2,grip
1671530,0,s2,grip
1671540,0,s2,grip
1671550,0,s2,grip
1671560,0,s2,grip
1671570,0,s2,grip
1671580,0,s2,grip
1671590,0,s2,grip
1671600,0,s2,grip
1671610,0,s2,grip
1671620,0,s2,grip
1671630,0,s2,grip
1671640,0,s2,grip
1671650,0,s2,grip
1671660,0,s2,grip
1671670,0,s2,grip
1671680,0,s2,grip
1671690,0,s2,grip
1671700,0,s2,grip
1671710,0,s2,grip
1671720,0,s2,grip
1671730,0,s2,grip
1671740,0,s2,grip
1671750,0,s2,grip
1671760,0,s2,grip
1671770,0,s2,grip
1671780,0,s2,grip
1671790,0,s2,grip
1671800,0,s2,grip
1671810,0,s2,grip
1671820,0,s2,grip
1671830,0,s2,grip
1671840,0,s2,grip
1671850,0,s2,grip
1671860,0,s2,grip
1671870,0,s2,grip
1671880,0,s2,grip
1671890,0,s2,grip
1671900,0,s2,grip
1671910,0,s2,grip
1671920,0,s2,grip
1671930,0,s2,grip
1671940,0,s2,grip
1671950,0,s2,grip
1671960,0,s2,grip
1671970,0,s2,grip
1671980,0,s2,grip
1671990,0,s2,grip
1672000,0,s2,grip
1672010,0,s2,grip
1672020,0,s2,grip
1672030,0,s2,grip
1672040,0,s2,grip
1672050,0,s2,grip
1672060,0,s2,grip
1672070,0,s2,grip
1672080,0,s2,grip
1672090,0,s2,grip
1672100,0,s2,grip
1672110,0,s2,grip
1672120,112,s2,grip
1672130,2007,s2,grip
1672140,4095,s2,grip
1672150,4095,s2,grip
1672160,4095,s2,grip
1672170,4095,s2,grip
1672180,4095,s2,grip
1672190,3570,s2,grip
1672200,3211,s2,grip
1672210,3104,s2,grip
1672220,3065,s2,grip
1672230,3006,s2,grip
1672240,2985,s2,grip
1672250,2959,s2,grip
1672260,2960,s2,grip
1672270,2946,s2,grip
1672280,2947,s2,grip
1672290,2955,s2,grip
